stars,comment
5.0 out of 5 stars,"







  
  
    I love this vacuum! I thought my floors were clean hot big surprise when I cleaned out receptacle. Took out a whole bunch of hair off the carpet and dirt. So far so good we will see in a few months if it still works as good.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is light and easy to use.  Much easier than pulling out the heavy upright and it fits under furniture.  I will say that the heavy upright does a better job on the dense carpets but, this thing is a pleasure to move around.  I'm keeping the heavy one for the deeper cleanings!  It comes apart easily for vacuuming stairs, furniture, etc.  Even for the occasional spider on the ceiling!  :)
  
"
5.0 out of 5 stars,"







  
  
    Hairs get stuck to brush like any vaccum. nothing special there.
  
"
5.0 out of 5 stars,"







  
  
    It’s so light and I had to get used to that, but man this thing is awesome! It truly gets dust and dirt along the baseboards. Would recommend!!
  
"
5.0 out of 5 stars,"







  
  
    This is a very powerful lightweight vacuum.  I have found only two problems:  when you put it on high to vacuum carpet, it almost runs away with you if you aren't holding it tightly and I had to carry a trash bag with me the first time I vacuumed my carpets because I had to empty the bin so frequently.I love it!!!
  
"
5.0 out of 5 stars,"







  
  
    We have a solid upright vacuum which is fine for most purposes but even with the attachments, doing the stairs and under the bed is REALLY a chore and not very effective. I posted a question in the community section asking about how this Rocket does under the bed, and I was so pleased to receive a bunch of prompt and all positive replies. I was convinced and bought this Shark. We are so happy with this little powerhouse. It easily glides under the bed completely and the stairs are much easier to handle. I can't believe how much stuff this machine picks up given its light weight and maneuverability. Of course, the dust cup is not huge and I am pleased to empty it out (simple task) after it's done a good job picking up so much. It has a roller brush and two settings: hard floor or carpet. The attachments make it useful for all aspects of household cleaning. I would consider it a supplemental vacuum, not the basic machine for an average home. But it is SO easy to move around and use. Also, the handheld vac is much more powerful than our other one
  
"
5.0 out of 5 stars,"







  
  
    I love it so much!! Take my car,  take my husband but please don't take my Shark Rocket ultra light! Above and beyond, life changing!! Nuff said!
  
"
5.0 out of 5 stars,"







  
  
    If I could give 6 stars I would.  What an amazing product and bundle for the money!  This Shark vacuum is so easy to use -  on carpets, bare floors, cobwebs, stairs, car - this vacuum does it all and does it well!.  My house looks like new and I had fun!  SO many accessories.  Amazing.  Absolutely can't go wrong.
  
"
5.0 out of 5 stars,"







  
  
    I have a dog that sheds it's own weight each day. I have gone thru 3 vacs already and none of them worked as well as this one. It is SUPER light which is great cause I have to go up stairs with it. It has a canister so all I have to do is dump it-no bags. Long cord and a ton of great attachments that I don't use cause it works well on its own. Made so I can slide it under sofas etc....Got it on time and one of the best purchases I have made off of Amazon.
  
"
5.0 out of 5 stars,"







  
  
    Strong vacuum, it gets the job done both carpet and wood floors. I definitely recommend this product
  
"
5.0 out of 5 stars,"







  
  
    Great suction for such a light vacuum. Great price and very portable. Lots of accessories and the cord is long enough for a pretty large coverage area without having to replug/plug.
  
"
5.0 out of 5 stars,"







  
  
    I've had this vacuum for 3 years.  I'm buying another for my parents home.  It's super compact, easy to use, long cord, cleans great and pivots nicely against walls and under furniture.
  
"
5.0 out of 5 stars,"







  
  
    I LOVE this vacuum it is well made, and has excellent suction.  I was worried about the cup that it would fill up quickly but in fact it does not, and it is larger than I thought it would be.  I really like how the top comes off for storage and just hangs onto the lower portion and then you can wrap up the cord.  Highly recommend, and I have four kids and vacuum constantly!!
  
"
5.0 out of 5 stars,"







  
  
    This is the best vacuum that I have ever owned.  It is light and the long cord affords me the ability to use it all over the house without ever changing sockets.  It is easy to clean and all of the attachments are so beneficial.  Love it and recommend it!
  
"
5.0 out of 5 stars,"







  
  
    I couldn't believe all the 5 star ratings but it is certainly worth it.  I've replaced my old clunky Dyson with this unit and it OUTPERFORMS!  I am very happy and the price was well worth it.  (The people who don't want to empty the canister shouldn't buy this product.  I certainly don't mind and it shows how much suction power this small unit has.)  I recently had back surgery and can lift and move this product.
  
"
5.0 out of 5 stars,"







  
  
    Having used some of the so called ""Best"" vacuum cleaners ever made etc., I was and am still blown away by this machine!  I had my own cleaning business for 25 plus years and know more than a thing or two about what makes a great vacuum and what is just hype!!  I have seen people buy worthless piles of crap just because it was expensive...therefore it must be good right? NOPE!I have been searching for something that was not too expensive, smaller, easy to use and versatile, as I have all hardwood floors and one large area rug with low pile.  Dragging in a canister vac every couple of days really gets old and my OCedar microfiber push broom doesn't do the one carpet I have!  I could not bring myself to plop down $300.00 for a Dyson either!  I bought this on Cyber Monday for less than $112.00!There are so many different attachments that come with it, I still have not used them all!  I was astounded at what it pulled out of my area rug, well disgusted is more the word!  The first use was impressive, but every day after that was well ridiculous!  The deep down fine dirt that it pulled out, every day for 2 weeks, blew me away!  Again, I was a professional housekeeper with my own business for 25+ years, I sweep with my OCedar everyday sometimes twice.  Granted, I no longer have small children and a big dog running thru the house everyday, but my family still has no clue what wipe your feet or take them shoes off means!  So being able to switch from the power head to the bare floor attachment as easily as you can and with such a long cord....I love it!  Wish I had bought two!  Or even three!  I know a couple of family members who could use a machine like this!
  
"
